username,rating,comment
josychieng,5,謝謝賣家 去年買過你們家的肉乾超級喜歡🤣趁著雙十二有便宜就趕緊買幾包肉乾 東馬發貨物流也很快  謝謝賣家！！！
k*****_,5,东西是蛮快送到的，然后包装的不错哟，送来时里面那的包装也是OK，以这个价钱可以买到，其实还算便宜了吧
joanne_113,5,"Taste:havent try yet.
Quality:Looks fresh.

Received product in good condition. Fast delivery. Floss looks yummy and fresh. Hope the taste is nice. Thanks, seller."
h*****n,5,"Taste:good
Quality:good

Ordered on 1 Jan. Received on 4 Jan. Taste good. Not the first time order."
annasoong65,5,"Taste:not tasted
Quality:normal

Received in good condition. Nice packing with CNY bag! Bargain deal with cashback coupon!"
s*****e,5,"Quality:Looks fresh
Taste:Not yet try.

Delivery was early than expected. Thumbs up 👍to Seller for efficiency.

Thanks Seller for the lovely CNY bags 😍. Pleasant surprise!

🥳Kong Xi Fatt Chai!! 🧧"
s*****8,5,Nice product quality. Received in good condition. Fast delivery.
c*****8,5,"Quality:Good

Received chicken floss with good conditions and fast delivery."
20707uhpce,5,"Good value for money. Fast delivery, received in good condition."
z*****7,5,"Not bad with the quality at this price, worth, fast delivery at this period, good packaging nice wrapping, definitely will repurchase from this seller again, thumbs up thumbs up 👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍"
tss3333,5,Items received in good condition..... good value for money.......
s*****w,5,"Taste:yet to try
Quality:yet to try

All items are well packed and received in good condition."
s*****u,5,Nice product quality. Good to eat and yummy. Nice value for money
y*****g,5,"Tried times purchased from this seller, pricing reasonable, recommended seller, arrived within 2 days after placed order. Most important is good taste."
s*****h,5,"Taste:Really nice
Quality:Good

Come with a bag per pack! Suitable to give to friends😊😊😊😊😊👌👌👌"
c*****3,5,"Parcel received in good condition, faster delivery, haven't try yet but the packaging looks nice ."
kathy1977,5,"fast delivery,good value for money,very delicious,is my children favour,can support
👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍"
c*****n,5,"Product packed well and in good condition, taste also good.👍👍"
janicetl,5,"super fast delivery, many times bought from this seller, good price and fast delivery"
k*****y,5,"Taste:not yet taste
Quality:Should be delicious

First time purchase from this shop, will rate again after consume"
georgetoon1975,5,Product received as per described. Good packaging and quality. Good
atlantispang,5,"Good packaging and thanks for seller giving recycle bag, love it! The meatloaf is nice and the taste is good. Will buy from here again."
tbscecilia,5,"Taste:Good 😊

Items received in good condition. Thanks."
